日期,阿富汗,阿尔巴尼亚,阿尔及利亚,安哥拉,安提瓜和巴布达,亚美尼亚,奥地利,阿塞拜疆,巴哈马,巴林,孟加拉国,巴巴多斯,白俄罗斯,比利时,贝宁,玻利维亚,波斯尼亚和黑塞哥维那,博茨瓦纳,巴西,文莱,保加利亚,布隆迪,布基纳法索,佛得角,柬埔寨,喀麦隆,加拿大,中非共和国,乍得,智利,中国,哥伦比亚,刚果,哥斯达黎加,克罗地亚,塞浦路斯,捷克共和国,丹麦,吉布提,多米尼克,多米尼加共和国,厄瓜多尔,埃及,萨尔瓦多,赤道几内亚,爱沙尼亚,斯威士兰,埃塞俄比亚,斐济,芬兰,法国,加蓬,冈比亚,格鲁吉亚,德国,加纳,希腊,格林纳达,危地马拉,几内亚,几内亚比绍,圭亚那,海地,洪都拉斯,中国香港特别行政区,匈牙利,冰岛,印度,印度尼西亚,伊朗,伊拉克,爱尔兰,以色列,意大利,科特迪瓦,牙买加,日本,约旦,哈萨克斯坦,肯尼亚,基里巴斯,科索沃,科威特,吉尔吉斯斯坦,老挝,拉脱维亚,黎巴嫩,莱索托,利比里亚,利比亚,立陶宛,卢森堡,中国澳门特别行政区,马达加斯加,马拉维,马来西亚,马尔代夫,马里,马耳他,毛里塔尼亚,墨西哥,毛里求斯,摩尔多瓦,蒙古,黑山,摩洛哥,莫桑比克,缅甸,纳米比亚,尼泊尔,荷兰,尼加拉瓜,尼日尔,尼日利亚,马其顿,挪威,阿曼,巴基斯坦,巴拉圭,巴拿马,秘鲁,菲律宾,波兰,葡萄牙,卡塔尔,罗马尼亚,俄罗斯联邦,卢旺达,圣基茨和尼维斯,圣卢西亚,圣文森特和格林纳丁斯,萨摩亚,圣马力诺,圣多美和普林西比,沙特阿拉伯,塞内加尔,塞尔维亚,塞舌尔,塞拉利昂,新加坡,斯洛伐克,斯洛文尼亚,所罗门群岛,南非,韩国,南苏丹,西班牙,斯里兰卡,巴勒斯坦被占领土,苏丹,苏里南,瑞典,瑞士,坦桑尼亚,泰国,东帝汶,多哥,汤加,特立尼达和多巴哥,突尼斯,土耳其,乌干达,乌克兰,阿拉伯联合酋长国,英国,美国,乌拉圭,乌兹别克斯坦,越南,赞比亚,津巴布韦
11/1999,,73.2182033,70.18567846,1.17101465,80.85550459,64.63084148,81.00463722,48.17260605,79.51799112,83.89425865,53.68976856,67.12089979,8.89118023,79.80693318,71.86518744,60.74397117,,41.71781276,50.70116832,,52.46976294,36.01352646,75.19073119,79.9326004,61.9402537,76.13507326,80.3663423,69.34115891,69.83318955,71.64777897,80.53732167,54.39110284,79.83680785,34.87013496,72.80567689,76.03000559,75.57785343,80.32982769,68.53945681,79.58866843,30.74311672,26.99080811,44.38227053,69.92435396,53.51320947,64.29796152,45.44182535,36.92758183,69.28750503,84.03959854,83.21807528,81.02817446,50.90907752,51.60493542,84.70706027,14.08685597,70.81808645,73.76273994,50.30342807,,67.74864142,54.52266157,30.0206047,44.95572542,97.74720938,54.08874476,53.2167567,53.96867267,41.65523989,23.57306672,,74.95260164,81.01794701,79.42280595,72.83965123,32.66079892,103.1942928,67.60288952,40.980414,35.47970484,,,70.60262778,45.27972819,44.21337934,58.33951149,,,,,73.32290149,78.46558559,81.11053451,35.23670891,27.01650208,79.46342911,70.43735698,77.08777669,78.2537261,51.99943842,59.79863492,55.44779223,34.3343828,37.45697832,,82.50285403,,15.91159571,,57.96195041,80.74099011,43.69827101,75.40868135,26.89996569,76.75947719,80.35471903,,43.05765094,44.37829236,76.78247284,77.1688532,62.0222499,71.48474989,77.03334671,,25.54224122,27.52645954,45.55561291,70.16939978,78.06143071,73.46391456,55.76478436,,20.8294298,77.40834424,81.33850564,14.10502656,46.04615236,,84.17762149,61.10875104,62.86063303,42.11154293,57.22425451,72.11077579,,74.02148028,34.54207348,66.30907029,36.58814922,22.39221197,85.74333204,90.68393619,48.16846527,76.33770354,,73.50063324,45.29472704,50.06409275,72.63626991,16.07622758,53.53803006,28.73187489,,80.89513593,77.18218527,41.88379838,,48.12561852,20.01952314,
12/1999,,74.86294526,71.2359692,1.2838084,81.06192661,65.28511837,81.55477774,48.36750308,79.59350678,83.81241059,53.82540587,66.89024378,10.10544497,80.05454676,71.93148374,61.10679805,,41.81817638,51.00522956,,53.17115439,38.55511255,74.48735672,80.19174466,61.44914305,77.37950878,80.45220378,67.53865663,69.2660899,71.8371447,80.45900971,54.67887977,80.07355021,35.32625269,73.20570808,76.33025893,75.68536105,80.40434961,69.09896258,79.99891929,30.83358057,28.49594259,44.49387724,69.65653152,53.51320947,64.81234521,45.69268716,36.40403389,69.58084756,84.36753922,83.58760492,80.78389072,50.90907752,52.24308384,85.00707886,14.27744756,71.27056962,73.97515964,50.43530576,,67.92106665,54.74585552,30.10467751,45.40982366,97.25786165,54.52427345,53.36417669,53.10615632,42.3826985,24.15614611,,75.83737097,81.01794701,79.49436853,72.8987506,32.82329045,102.8834666,68.50944168,41.65978143,35.47970484,,,71.04136303,45.94929903,44.42522718,58.42950504,,,,,73.5339539,78.76584221,81.05392272,36.00626326,27.67549455,80.2640682,71.3129019,75.73139352,78.56867268,51.94584906,60.3977006,55.77423004,36.05110194,38.07440104,,82.7686493,,15.6379976,,56.90809677,80.46803206,43.98288239,75.55204386,27.20840236,77.37355301,80.46330649,,43.01130879,44.58610897,77.12282068,77.5060582,62.08592777,72.09312894,77.2250965,,26.28767514,27.87328954,45.5101624,70.2775607,78.29472847,73.7153393,55.08816413,,21.22744439,77.64102819,80.56311474,14.13111075,46.84435219,,84.26188337,61.38115417,63.38179314,42.1253676,57.40401701,71.99036732,,74.35532071,34.89828099,67.51121248,35.25120647,22.00345829,85.93839109,90.99008375,49.6236314,76.61563207,,74.80534156,45.73254953,50.36728181,73.16054745,17.03232623,54.08433649,29.90988164,,81.11707046,77.18218527,42.24448427,,48.36684969,20.35803417,
01/2000,,75.33529884,73.03459208,1.45699415,80.39449541,66.51388053,81.31271783,48.72073478,79.7445381,83.81241059,53.55413125,66.65958776,11.53031271,80.20526807,72.06407634,61.42743577,,42.18617634,51.32149178,94.17493122,54.45240336,41.31389756,73.92465714,78.88708735,60.75124897,76.78516399,80.28048082,69.8340881,69.05174126,71.96305311,81.52171419,55.38874967,82.67771616,35.95488486,73.87258411,76.49869374,76.97545243,80.29256674,69.44865369,79.73785056,30.92988079,32.58076324,44.56828172,70.11500723,56.48616555,65.15526767,43.77896991,36.75306585,69.17016802,84.38353208,83.58760492,81.27245819,50.91241845,52.45579998,85.20709879,15.58990678,70.47283446,73.76273994,50.66137858,,69.46693337,55.35019284,30.22443863,45.63522954,96.64617699,55.32119547,53.80641332,53.10615632,42.93655979,24.67258785,,75.71097535,80.56214984,79.63747218,73.17050005,32.82329045,102.7798579,67.5381358,42.72735882,35.75640964,,,70.63637664,47.21906599,45.10049063,59.05950289,,,,,74.63377267,78.09025389,80.94069916,36.65280586,31.07554542,80.28440446,68.79977216,73.84752801,78.55467505,52.20817043,61.20868365,55.96076592,37.0965839,39.39156951,,82.92812647,,15.23986044,,56.14932215,80.30425724,44.39082445,75.33700009,26.98161069,77.60567367,80.89765632,,43.09820032,45.15288155,77.19089025,77.55714987,62.51556663,73.38593223,77.07382722,,27.42067495,28.52273952,45.4448273,71.35916995,77.31487788,74.23016139,57.90741511,,21.49278744,77.71859354,80.40803656,14.26153171,46.3454773,,84.59893091,62.87936138,63.88557807,42.32316373,58.06314617,72.30991286,,74.59990289,34.58803574,67.60956956,34.66997875,22.43108734,85.23750093,91.10246578,51.25144435,76.80091776,,77.37278183,46.13056998,50.5946736,73.44651702,17.85946749,52.99172363,31.28573619,,80.56223414,77.41148469,42.40441103,,48.56787566,21.08327618,
02/2000,,74.87313994,71.48541325,1.60633606,80.39449541,66.59414141,81.86287032,49.22153571,79.82005376,83.64871448,53.23764419,66.25593974,12.60148988,80.50671069,72.32926153,61.6805708,,42.48726721,51.38827609,94.40939163,55.05018964,39.78868251,73.7136448,78.59666706,60.57462145,75.99460118,80.79564969,71.0480182,68.29563147,72.36392174,82.58247016,56.66459413,78.17961134,36.47634897,74.19470293,75.61258021,77.19046766,80.78265869,69.51859191,79.81244163,30.94447173,35.85014395,44.67988843,70.46453821,56.14993729,65.21242141,44.15167889,37.13700101,69.52217905,85.01198621,83.69318482,80.93934401,50.91575937,52.3281703,85.30710875,15.92520223,70.32343971,73.55032024,51.05886821,,71.05665145,56.20337511,30.41685527,46.32457373,96.64617699,55.98076262,53.65900111,52.98294458,42.96962908,24.95579784,,76.34295344,80.33425126,79.92367949,73.16126743,32.98578199,102.4690317,67.66764325,42.77588507,36.12534938,,,69.286422,47.72115639,45.88237463,59.35949931,,,,,74.63635567,79.11114387,81.22375808,36.99113946,32.09577962,80.36493044,68.40452822,74.29965573,78.42169761,52.16316722,61.75162312,56.24056975,37.57883949,40.33828435,,82.60917214,,14.96719083,,55.93855142,80.79558172,44.90437541,75.12195632,27.31066478,78.30412473,81.2234187,,43.09047663,45.79522379,77.05475111,77.93011903,62.68161063,73.99432008,76.89805658,,28.01454213,28.81936952,45.63041687,70.76428486,77.45485653,74.62924828,56.94886977,,21.84890575,77.17566028,80.18384944,14.54193676,46.3454773,,85.02024032,65.01317811,64.51066084,42.62049238,57.88338367,72.53104763,,74.7053982,35.01318663,67.79535517,34.66623934,22.78096565,85.64084338,91.44482751,52.90392115,77.17148913,,77.34181565,46.15273984,50.17778865,73.73248658,18.52090247,51.89911077,32.31816549,,80.78416867,77.87008353,42.54732431,,49.33177437,21.91427747,
03/2000,,74.04057428,71.52479915,1.80279096,80.39449541,66.33204712,82.10493023,49.25022167,79.89556942,84.22165088,53.30546285,65.73696371,13.32908192,80.81891911,74.31815048,62.06027336,,42.8887217,51.50129569,94.72200551,54.87961734,40.58592465,73.5729699,77.69859815,60.71678506,77.19502158,81.39668002,69.18298014,68.06239598,72.89071167,81.43549283,57.63346189,75.57544539,36.72335828,74.6241947,77.05526091,77.19046766,81.35442907,69.65846835,79.93924644,30.92988079,38.56192632,44.79149515,70.52354993,55.75767383,65.61249762,52.9318423,38.14919371,69.58084756,85.51989553,84.08383044,81.07999222,50.91575937,52.28562707,85.30710875,16.34790423,72.044696,73.70963502,51.61005384,,74.54219561,55.56348844,30.65440225,46.76266163,96.27916619,56.47543799,54.05210034,53.47580862,42.77122429,25.30564547,,76.84853592,79.99240338,80.13833496,74.21024302,33.14827353,102.6762491,68.25042678,42.77588507,36.12534938,,,70.60262778,48.39570341,46.29997177,59.22949907,,,,,74.47707083,79.31381927,80.74255791,37.55502878,32.46140002,80.28440446,69.24781679,74.67642884,78.5826703,52.1972157,62.09396583,56.42710564,37.61641833,40.70873798,,83.19392175,,14.87728889,,56.06501385,81.51619096,45.17431819,75.12195632,27.6042569,77.67769173,81.33200615,,43.46893753,46.73984475,77.59930766,78.35417987,62.68161063,74.67874432,77.01417173,,28.51704513,29.00381952,45.75729954,70.81836533,78.24806892,73.97474578,55.65201432,,21.9955427,76.86539888,80.59268596,14.93319964,46.24570232,,84.76745467,65.24017961,65.08277049,42.28641472,58.482592,72.89574634,,75.00156498,35.2832149,67.64235526,34.74716204,23.3252208,86.05079801,91.41363214,54.11244895,77.17148913,,75.77217447,46.64799656,50.06409275,73.5895018,19.06170404,52.54474564,32.9645288,,81.0061032,78.51212191,42.80933198,,48.76890164,22.40419245,
04/2000,,74.57069772,70.238193,1.96035489,81.33715596,65.79300427,82.03892151,49.25787447,79.97108508,83.81241059,53.3732815,65.5639717,14.00614673,80.96964042,75.04740976,62.65935962,,43.42399436,51.71770252,94.80015898,54.31202043,41.16414882,73.5729699,78.36879883,60.42814986,77.19998221,81.13909559,70.04008836,68.78630085,73.24122984,80.95586572,58.20902948,75.35691398,36.59527938,75.05368647,77.37016076,77.08296004,81.43610749,69.93822124,80.17047875,30.95030811,42.49940892,44.86589963,70.5780223,55.47748595,65.72680511,53.18270411,39.05667682,70.0501956,85.72650805,84.08383044,81.02817446,50.95919145,52.15799739,85.30710875,17.06918409,72.39266627,73.76273994,52.10294098,,83.60963416,55.36796772,31.21861901,47.34078841,96.27916619,56.97011336,54.39607771,53.96867267,43.01096021,25.6388337,,77.35411839,80.44820055,80.20988679,74.73491452,33.4732566,102.8834666,68.37993423,42.9214638,36.8017389,,,70.90636757,48.59682966,47.29065433,59.43950194,,,,,74.45888222,79.61407589,80.70009907,37.21669518,31.66228955,80.28440446,73.45863288,75.05320194,78.23272966,52.24902861,62.44726133,56.38047167,38.21828102,43.21959037,,83.99130758,,15.13118777,,56.36009287,81.64721082,45.29834286,75.33700009,28.15515447,80.86247709,81.54918107,,43.71416474,47.13658555,77.53123809,78.75269487,62.84765463,74.98294264,77.9121999,,29.88750785,29.26194951,45.85766942,72.06221596,78.34138802,73.04088246,55.25731919,,22.02347355,76.78783354,80.55261037,15.44184137,46.49513976,,84.85171656,65.24017961,65.45358231,43.19866333,59.26156282,72.6028296,,75.31338731,35.68538466,67.1888198,34.4500388,23.36409617,85.97475804,91.49353951,53.07656797,76.8935606,,75.76116427,46.92661088,50.55677497,73.49417861,19.50474215,53.04138785,33.5249258,,81.33900499,78.5579818,42.99648032,,48.40705488,22.98805818,
05/2000,,75.16878571,69.92310578,2.52062431,81.33715596,65.58499182,82.10493023,49.02111908,79.97108508,84.05795476,53.35067528,66.08294773,14.65289521,81.20648819,75.84296534,61.874641,,43.69163069,51.72283978,94.80015898,54.38494219,41.27857596,75.47208098,78.50283896,60.09212678,77.92510167,81.4825415,72.60037731,69.3315545,73.39634487,80.4718801,58.50639943,75.68471109,36.56652697,75.26843236,77.67041411,77.19046766,81.76283189,70.28791234,80.27490624,30.97365362,44.68407668,44.97750634,71.00472246,54.07654073,65.78395885,53.39772853,38.56803207,70.16753261,85.98477643,84.25275827,80.88752625,50.96253238,52.07291093,85.20709879,18.03785991,72.60335325,73.76273994,51.67895204,,82.38988529,55.17244683,31.52049157,47.81103374,96.15682925,57.21745105,54.59262733,54.21510753,43.37468952,25.68881193,,77.98609648,81.01794701,80.49609409,75.28302229,33.63574814,102.9870753,67.99141187,43.23688439,37.7855782,,,70.43388345,49.26952533,47.85041219,59.3095017,,,,,74.2067171,79.71166803,80.53026372,37.25428781,31.23536752,80.36493044,75.51451652,75.42997504,78.86962163,52.47759757,62.68070282,56.42710564,38.75333696,44.7014049,,83.08760364,,15.17860857,,56.36009287,81.90925055,45.5450056,78.06088782,29.04335311,81.185927,81.65776853,,43.66782259,47.32550974,77.53123809,78.76802237,63.01369863,75.51527651,78.35109386,,30.43569294,29.7740395,46.02242751,72.30557804,78.57468578,74.50952221,57.73826005,,22.03743897,76.63271493,80.19301744,16.28305655,46.84435219,,84.59893091,65.42177948,65.72904251,43.43816629,59.50124615,72.23697312,,75.43857462,35.98557566,67.35821256,34.84834308,24.297105,86.38471266,91.44856701,52.63261899,76.98620344,,76.20570096,48.04106813,50.82206539,73.54184021,19.93737668,52.59440986,34.22894925,,81.56093952,78.64970157,43.19383675,,48.12561852,23.10719663,
06/2000,,73.50365438,68.99097275,2.69001027,81.33715596,65.39215747,82.7431143,48.61181479,79.97108508,83.56686642,53.46370637,66.25593974,15.55227982,81.50793081,77.765558,61.99277068,,43.92581247,51.84195986,95.19092633,54.51837716,41.53728493,76.2457929,78.54751901,60.06627885,77.05351669,81.99771036,73.96512903,71.01664053,73.56455386,79.74143422,58.4968064,76.35851627,37.06185253,76.02004295,77.26031198,77.72800573,82.00787787,70.63760345,80.64040247,31.27714523,47.05926779,45.01470858,71.79911105,55.3093723,66.01257382,56.40807027,38.77745125,70.63688066,86.19138895,84.46391807,80.88752625,50.96921424,51.98782447,85.60713864,18.82284303,72.32396422,73.70963502,51.93864527,,82.75261689,55.74123502,31.68703801,48.28628267,95.78981846,57.54723463,54.78918472,54.46153671,43.58961797,26.00534074,,78.49167896,81.35979489,80.71074957,76.28994244,33.96073121,102.7798579,67.27912089,43.50377874,38.67718257,,,70.46763231,49.63268123,48.35685978,59.35949931,,,,,74.76077005,80.22961507,80.48780488,37.36706567,30.2041866,80.36493044,76.43833546,76.78635821,78.54767624,52.55102387,63.05198051,56.42710564,40.45848378,44.7014049,,82.92812647,,15.20034311,,56.27578458,81.82190397,45.80440545,80.85645681,30.2960678,80.21169588,82.09211836,,44.12545133,47.04212345,77.7354468,78.81911403,63.26276463,76.04761039,78.74311565,,31.29223214,30.53326949,46.07734688,72.22445734,77.73481385,73.98671839,59.0351155,,22.1701105,76.71028028,79.33903674,16.95472448,46.74457721,,84.68319279,65.37637785,66.15282744,43.48836113,59.86077115,72.6028296,,75.66693114,37.2452288,67.37460541,35.99496896,26.59075171,86.36818223,91.78896058,51.39942735,77.17148913,,75.75153035,47.67267233,50.70836949,73.78014818,20.07257287,52.24676032,35.49542036,,81.67190679,79.06244053,43.40820667,,47.88438735,23.2666202,
07/2000,,71.53947906,68.03258245,2.89767906,81.12385321,64.10366058,82.809135,48.35638466,80.04660075,83.48501836,53.59934368,66.77491577,16.27987185,81.66941793,77.16889131,62.43997592,,44.56144875,52.67676369,95.2690798,54.8547034,41.58637689,75.33140608,78.39405195,60.50138565,77.83411003,82.25529479,72.78798468,71.22151554,73.66224898,79.26456321,58.47762036,75.95787536,37.54933652,76.55690766,77.23834222,78.15803619,81.68115347,70.42778879,80.74482996,31.42013647,48.17573463,45.16351753,71.70832378,55.81371081,66.58411126,50.31571198,38.88216084,71.22356571,85.91589833,84.3266642,81.76102566,50.99594167,51.81765156,86.00716719,19.51758397,71.06265127,74.13447441,52.06054209,,84.585859,56.62996645,32.17080086,48.60034071,95.66748152,58.12435589,55.08400914,54.83118333,44.15175207,25.80542781,,78.61807457,81.58769348,80.85385322,76.38018261,34.28571429,102.4690317,67.14961344,43.6736206,38.89239742,,,70.60262778,48.76560352,48.73447422,59.05950289,,,,,74.46157285,79.36636637,80.4028872,37.17910256,30.26986691,80.44545642,71.67616051,77.53990441,78.61066556,53.36700322,63.29794142,56.56700755,40.74169317,43.42539795,,82.87496741,,15.0817911,,56.90809677,81.61445586,45.7504391,80.28300676,30.15174583,79.57000231,81.76635599,,44.37454039,47.15547797,77.7354468,79.22784736,63.59485264,76.57994426,79.00197786,,32.62843329,31.07981948,46.28092728,72.38669873,78.52802623,74.17428923,59.65535071,,22.33769559,76.47758423,80.44657222,17.5155346,47.34322708,,85.10450221,65.37637785,66.70374785,45.72186893,60.40004105,72.89574634,,76.1265404,37.33428068,67.25985547,37.91446263,27.83476349,85.95822761,91.85696057,50.95547836,77.17148913,,74.51081879,47.89203735,50.70836949,73.97079456,20.52323991,52.49508142,35.45992494,,81.33900499,79.24588006,43.57153613,,47.60295098,24.23223698,
08/2000,,71.82153192,69.00410138,3.42331804,81.12385321,63.27926157,82.809135,48.26527306,79.97108508,83.48501836,53.68976856,67.63987582,16.86598766,81.63712051,76.77111352,62.68467312,,44.66181238,53.36676116,95.50354021,56.48749666,42.74470629,75.26106864,80.72321192,60.78140488,78.51283284,82.16943331,75.1680234,72.9459432,73.85262094,79.73661423,58.65988778,74.75595261,37.79765276,76.44953472,77.06258417,78.26554381,81.59947505,69.93822124,80.5658114,31.77907367,48.83113496,45.23792201,72.0170005,56.8784299,66.69841875,50.45906159,38.60293526,70.16753261,86.26025617,84.48503405,81.83134977,51.01932818,52.45579998,85.80714727,20.47545227,71.17340615,74.34689411,51.82734817,,76.78457512,57.30540235,32.3483319,48.82021874,95.42280766,58.45413947,54.78918472,54.58475414,44.37494236,26.05531897,,79.12365705,81.01794701,80.92540504,76.67146791,34.61069736,102.7798579,67.73239697,43.77067309,39.04612231,,,70.50138118,48.50515459,49.30755965,58.71949978,,,,,74.00481281,80.4247775,80.33212247,37.36706567,29.37442531,80.44545642,71.65981718,77.61525903,78.69465131,53.79305339,63.6457469,56.75354344,41.06762672,40.50293041,,83.08760364,,15.08277904,,57.96195041,81.97476048,45.83671458,79.78123797,30.84696538,79.3312923,81.76635599,,44.34943839,47.45775667,77.66737723,79.59570736,63.84391864,76.35179991,79.03287088,,33.233721,31.38439948,46.72122908,72.81934243,78.20140937,74.1782801,58.86596044,,22.4633844,76.55514958,80.78075848,19.08710713,47.49288954,,85.61007351,65.42177948,66.88385644,45.9351325,60.63972438,73.26044505,,76.44589973,37.18490334,66.63692725,38.33863681,29.00102453,86.01773715,91.61930504,50.38821021,77.7273462,,72.98040144,48.35948449,50.74626813,74.16144093,20.96905269,53.28970895,35.45992494,,81.33900499,79.24588006,43.79951683,,47.64315618,24.55780186,
09/2000,,73.04489371,69.47673221,3.60646555,81.12385321,63.44283606,83.05120688,48.6200933,80.04660075,83.32132225,53.82540587,68.33184386,17.9977975,82.20770832,76.30703943,63.84065646,,44.79563054,53.48941311,95.58169368,57.75734753,42.74189543,74.62803161,80.24536072,62.14703713,78.50164494,82.51287922,75.18273771,76.23974586,74.30185336,81.34013145,58.90929261,73.57224081,37.94141479,76.6642806,78.00728372,78.26554381,82.17123471,69.58853013,80.61802515,33.00179469,50.62840524,45.31232649,72.14864204,56.0378634,66.98418746,50.06485017,37.52093617,69.63951606,86.99200025,84.91791163,82.0756335,51.00930539,53.39175099,86.00716719,21.19280149,72.65578588,75.83383199,51.90154623,,79.21811248,57.4120501,32.7214817,48.92520092,95.42280766,59.11370663,54.88745953,54.70797158,44.35014588,26.32186955,,79.37644828,80.56214984,81.0685087,76.0518282,34.93568043,102.6762491,67.99141187,43.98904119,39.29208214,,,71.10886077,49.00265271,50.50704078,58.76950815,,,,,74.03258003,80.84514333,80.17644006,38.10358783,32.1702173,80.44545642,70.03959489,77.69061365,78.94660857,53.87358546,64.11068182,56.84681138,41.64257349,39.9266692,,83.99130758,,15.0165875,,58.38349187,82.96832777,46.14351467,79.20778792,31.2758078,79.96594264,82.52646819,,44.78196513,48.15677618,78.00772507,80.04020486,64.00996264,77.11227813,78.96149735,,34.15878333,31.79867947,47.56206349,73.00862405,76.8016228,74.30997877,57.85103009,,22.62398678,76.47758423,82.53890042,21.33686865,47.29333959,,85.61007351,65.83038084,67.81618329,45.84040953,60.93932854,74.21097724,,76.6435381,36.66064633,67.13417697,37.19664127,31.56679882,86.62605691,92.07847717,50.11690805,78.00527473,,71.73487292,48.35948449,51.35264624,74.35208731,21.61384529,54.38232181,36.38188298,,81.89384132,79.65861902,43.96965169,,47.56274579,24.78301516,
10/2000,,73.96241505,69.41108904,3.96098112,81.47477064,63.43417383,83.20524718,48.8998776,80.27314773,83.23947419,53.9836494,69.13913991,18.92749844,82.00315797,77.5003728,64.69287775,,45.16363049,53.56422437,95.73800062,58.45691689,43.14919048,75.19073119,79.95940843,63.38773772,77.85221061,82.68460218,74.98041602,76.22026391,74.75108579,81.33988789,58.99564356,73.84540507,38.18058254,76.87902649,78.48329512,78.48055904,82.33460227,70.1480359,80.75228907,33.08934034,51.99382259,45.34952873,72.14410267,56.14993913,67.61287864,49.70647615,36.61345307,69.81552158,87.06948403,84.81233173,82.77517329,50.98257796,54.07244264,85.90715723,22.07095905,73.48446919,75.94004184,52.06054209,,80.39997038,57.23432549,34.0678301,49.17883902,95.42280766,59.44349021,55.47711615,55.32405306,44.86267604,26.45514484,,79.88203076,81.01794701,81.354716,75.8827895,34.93568043,102.6762491,67.27912089,44.52282989,39.29208214,,,70.90636757,49.71107732,50.1205413,59.01950695,,,,,74.15462666,81.10036582,80.28966363,38.6452148,33.77719563,80.76756035,70.77109794,77.99203213,79.33154328,53.87802657,64.55215815,58.10592862,42.05899922,39.96783072,,85.53292019,,14.77059208,,59.69027039,83.11026595,46.34985722,78.84938164,31.4663128,80.36577236,82.52646819,,44.98278112,48.44016246,77.7354468,80.22576844,64.42507264,77.72064838,79.28321089,,35.10668672,32.46962946,48.42372938,72.52189989,77.92145205,73.91887362,56.7233297,,22.83346814,76.40001888,82.45860586,26.44284914,47.14367712,,85.69433539,66.10277732,68.20818435,45.62047973,61.11909104,74.1380375,,76.83943189,36.94647412,67.18335551,35.21146168,38.60324042,86.8145038,91.97977386,50.38821021,77.63470335,,71.64197439,48.39928654,51.84532845,74.4474105,22.28360426,55.72325578,36.89122936,,81.89384132,79.79619867,44.27249173,,47.60295098,25.30020795,
11/2000,,74.58768886,70.38260797,4.25567811,81.47477064,63.99445136,83.51332779,49.11362647,80.34866339,83.32132225,54.61662351,69.65811593,19.94814838,82.27230317,77.6992617,63.04750001,,45.26399412,53.73568024,95.34723327,58.90415285,43.379196,75.82376822,79.30707977,61.88424985,77.97749491,82.94218661,72.9388063,76.77030705,75.00389594,81.58430992,59.19708328,73.91824888,38.49685902,76.98639943,78.88607399,78.58806665,82.41628069,70.56766523,80.65532068,33.24692253,53.11791037,45.4239332,72.30298039,56.87843405,67.9558011,49.70647615,35.84558275,70.0501956,87.0436561,85.00237555,82.35692992,50.9992826,54.37024524,86.00716719,22.29051073,73.82397251,76.25867139,52.4050331,,76.60618951,57.30542101,34.8890906,49.70506182,95.54514459,59.85571968,55.62452836,55.44727049,45.45786845,26.73835483,,80.26121761,81.01794701,81.56937147,75.36749137,34.93568043,102.365423,66.82584481,45.1779342,39.59953192,,,70.40013458,50.25853811,49.18316901,59.26949501,,,,,74.43089975,81.33307125,80.23305185,39.09685631,36.47446715,80.92861232,67.65122432,78.14274138,79.84945542,54.10245049,65.10408871,58.19919656,42.39547122,40.29712283,,85.10764774,,14.70341261,,59.56380795,83.09934763,46.56073686,78.92106289,31.03582098,81.73199049,82.96081803,,45.38634402,48.62908665,77.59930766,80.27394726,65.17227065,78.02483791,79.90959353,,36.10027219,32.96316945,48.55250582,72.3596585,78.66800489,73.55570455,56.89248475,,23.09881119,76.24490028,81.4887162,29.86639927,47.79221448,,85.86285916,66.37518709,68.98159184,45.56350507,61.23893271,73.69924127,,77.0306963,37.15330429,67.3144983,36.18834349,39.03086947,86.86409508,92.41828029,50.93081453,77.7273462,,71.91929372,48.79730698,51.84532845,74.59039528,23.11074552,56.81586863,37.03879428,,82.11577585,79.84205856,44.29290791,,48.04520813,25.81004069,
12/2000,,78.00970365,71.32786964,4.72841728,81.47477064,65.53651573,83.6673681,49.43268551,80.04660075,83.15762613,54.61662351,69.42745992,20.96879832,82.05698701,79.02518766,63.19094319,,45.36435774,54.05258461,95.50354021,59.15859468,44.04636513,76.2457929,79.35175982,60.95372441,78.53949974,83.02804808,72.97927064,78.30257008,75.0884971,81.66590357,59.4656879,74.82879641,38.94644211,77.20114531,78.99592278,78.69557427,82.33460227,70.70754167,80.88655299,33.61461429,54.42617071,45.49833768,72.64343265,57.04654964,68.07010859,49.84982576,34.90319644,71.69291376,86.91452735,84.96014359,82.23478806,51.01264632,54.6255046,86.70722564,23.15998922,74.05423111,76.57730093,52.99861762,,79.25302327,57.94530785,35.24406326,49.99621585,95.30047072,60.02061147,55.62452836,54.95440076,46.34238974,27.25479657,,80.26121761,81.01794701,81.64093405,75.52275795,34.7731889,102.4690317,67.21436717,45.73598602,39.66102187,,,71.34510283,50.76478239,49.10764612,59.47949788,,,,,74.59567346,81.49821458,80.2188989,39.55801252,37.48594397,81.25071625,69.33950215,77.61525903,79.44352428,54.8432271,65.80890874,58.38573245,42.73463499,41.16151464,,84.15078474,,14.64611248,,58.72072504,82.60802315,46.82166023,79.06442541,31.16035022,82.05891845,82.85223057,,45.18359711,48.44016246,77.66737723,80.40242412,65.67040266,78.17693707,80.2068057,,36.99107296,33.50375944,48.2059457,72.44077919,78.52802623,74.74099261,56.4414046,,23.26639628,76.24490028,81.6208202,30.42720939,48.83985175,,86.03138292,66.51138533,69.01337571,45.55437717,61.41869521,73.99100024,,77.29730798,38.68011306,67.89371226,35.88909125,38.7587419,86.77813686,92.34890259,52.33665299,77.7273462,,72.94186575,49.0064946,53.2096792,74.82870326,23.68066143,56.36889065,37.63141498,,82.11577585,79.79619867,44.37797534,,48.08541332,26.49253064,
